resp_id,aes_canton,aes_langreg,t0sex,t0fmedu_comp,t0immig,t1bqvalids,t2bqvalids,t3bqvalids,t1wt,t2wt,t3wt,t0hisei08_3q,t0wlem_3q,t0st_nprog_req3,t1educ_class_1_r,t2educ_class_1_r,t3educ_class_1_r
1011669,3,1,2,2,1,1,1,1,3.823263263490784,3.545973369506269,4.229506977749014,3,2,2,6,6,6
1011671,13,1,1,1,1,1,1,1,5.153506240017284,6.434636191396454,5.882451454515529,1,1,2,9,2,6
1011673,15,1,2,,2,1,0,1,2.001194640474475,,4.324635137088652,1,1,3,3,,6
1011674,23,2,1,1,1,1,1,1,.9380841843005351,.6645487342613885,.7689757764413996,2,2,3,6,6,6
1011676,22,2,1,2,1,1,1,1,13.99936542672003,12.37896066634118,12.88155547913605,2,3,2,9,9,9
1011679,16,1,2,1,1,1,1,1,1.618291367452896,1.764007837455523,1.569137955144139,1,3,1,8,8,8
1011681,22,2,2,1,2,1,1,1,33.88919910668374,24.23279257933525,26.59479499279015,1,1,3,3,6,6
1011686,9,1,2,,1,1,1,1,3.050019449854041,3.155499687533305,3.017362612860991,3,3,1,8,8,8
1011688,23,2,1,2,1,1,1,1,.8062135710654045,.7792460637669166,.8956915262750673,3,3,1,8,8,8
1011690,2,1,1,1,1,1,1,1,17.44441631826108,20.5904839782437,23.3174717719568,2,2,2,4,6,6
1011691,17,1,2,2,1,1,1,1,9.734898389568487,8.913903783123549,9.197306120587077,3,2,1,8,8,8
1011696,13,1,2,2,1,1,1,1,5.557395690343768,4.870398273542265,5.337044576215593,2,3,1,8,8,8
1011697,8,1,1,2,1,1,0,0,.000815957178433,,,2,3,2,6,,
1011698,9,1,1,2,1,1,1,1,3.629193286285924,3.671654709608893,4.271990966068549,1,1,2,6,6,6
1011699,17,1,1,0,2,1,1,1,3.618003267244254,4.273625571508417,5.292269574575093,1,2,3,2,6,6
1011700,3,1,2,0,1,1,0,0,5.321985041526061,,,3,1,3,3,,
1011704,17,1,2,1,1,1,1,1,6.145278297321108,5.185119532210578,5.683140404942694,3,2,2,6,6,6
1011707,21,3,2,1,1,1,1,1,10.00675640715556,10.50016035829795,9.872615189131102,3,3,1,8,8,8
1011708,22,2,1,1,3,1,1,1,18.32283304036027,15.86252089161229,16.25842695890294,1,1,3,1,6,6
1011710,21,3,2,2,1,1,1,1,11.78114098788716,11.01268755939307,11.52149611186838,3,2,1,8,8,8
1011711,7,1,1,2,1,1,1,1,1.21123922780762,1.139453362954462,1.352024647890475,2,3,1,8,8,8
1011713,2,2,1,1,1,1,1,0,1.214741371085851,1.151277678424128,,3,1,2,9,9,
1011716,3,1,2,0,3,1,1,1,15.80302874327247,8.042332114218402,7.612141073032483,1,1,3,5,5,6
1011717,17,1,1,2,3,1,1,1,12.41598925979692,6.517971353043294,10.85448203101001,2,1,2,4,6,6
1011723,23,1,1,2,1,1,1,1,.2995699779172145,.2614389723905373,.274544314223545,3,3,1,8,8,8
1011728,19,1,1,1,1,1,1,1,24.88781202985615,23.43445069243374,22.20738574129918,2,1,2,6,6,6
1011730,2,1,2,2,1,1,1,1,12.7410030222025,13.85276803725663,26.52483930637866,3,3,2,6,6,3
1011733,3,1,1,1,1,1,1,1,21.12871172173863,18.21702486282386,20.44560000699812,1,1,2,6,6,1
1011734,21,3,2,1,1,1,1,0,9.079528302750736,6.853399894111642,,2,1,3,5,5,
1011740,10,2,1,2,1,1,1,0,10.14671657882908,7.762725293175317,,3,2,2,7,7,
1011742,13,1,1,1,1,1,1,1,12.70008972071591,10.70939134836595,11.94022348074177,1,1,3,6,6,6
1011743,10,2,2,2,1,1,1,1,5.32772497370476,4.098623566458603,4.020175330133706,2,1,2,6,1,1
1011745,25,2,2,1,1,0,1,0,,26.85474596751739,,2,1,3,,6,
1011746,23,2,2,1,1,1,1,0,1.595230081277826,1.001288073362083,,2,2,3,6,6,
1011747,8,1,1,1,1,1,1,1,.1255149316779893,.2855232135625498,1.888941657689819,1,1,3,6,6,6
1011758,15,1,1,0,1,1,1,1,1.726906695933181,2.267224588659017,2.138370299659835,1,2,2,3,6,6
1011759,24,2,2,2,1,1,1,1,5.164117801325066,5.077679201481689,5.057376295194256,2,3,1,8,8,8
1011764,1,1,1,,1,1,1,1,10.71157783441926,11.86710791299454,10.40697617933117,3,3,1,8,8,8
1011765,18,1,1,1,1,1,1,1,12.47337367251366,15.66316189485449,10.25082933604148,2,1,3,6,6,6
1011767,20,1,2,1,1,1,1,0,2.614073052115962,3.228553660523541,,3,1,3,6,6,
1011769,21,3,1,2,1,1,1,1,6.326301672145872,5.609797791669819,6.674672950347277,3,2,2,6,6,6
1011770,5,1,1,2,1,1,1,1,4.085260134887845,3.745114170171056,3.967299451873558,3,3,1,8,8,8
1011772,8,1,2,1,1,1,1,1,.2526330011853575,.2744526284361895,1.637102375916828,1,2,2,6,6,6
1011773,22,2,1,0,1,1,1,1,17.10887708193623,15.02221328503907,17.14332405353416,2,1,2,6,6,6
1011774,2,1,1,1,1,1,1,1,21.77563373115666,26.85658396477109,20.26868040155469,2,1,2,6,6,6
1011777,1,1,1,1,1,1,1,0,56.19299868034122,51.29642936628303,,1,2,2,3,7,
1011779,9,1,1,1,1,1,1,0,5.610047054938398,5.878331557869979,,1,1,3,6,6,
1011781,11,1,2,1,1,1,1,1,5.445378305013619,4.653564822681258,4.628726615940552,1,3,1,6,6,6
1011782,10,1,2,1,1,1,.e,.e,.0531776449532508,,,,2,2,7,,
1011784,1,1,2,0,1,1,1,0,68.41959991592773,52.18323504532303,,1,1,3,6,6,
1011789,20,1,2,0,1,0,1,0,,17.07550762933171,,2,1,3,,7,
1011791,23,1,1,1,1,1,1,1,.6114530009441936,.5906238332223668,.5660397165447828,2,1,3,3,6,6
1011792,10,1,1,0,2,1,1,0,3.885649925857285,3.724707031977579,,3,1,2,6,6,
1011794,9,1,2,2,1,1,1,1,4.562639492587095,3.817442491204444,3.974636770940292,3,3,2,3,7,7
1011799,23,2,1,2,1,1,1,1,2.356344442811526,2.310975135832761,3.132285765139014,3,2,1,8,8,8
1011801,22,2,2,2,1,1,1,1,50.25523810804368,44.26111428336853,79.34945697069591,3,2,2,3,9,1
1011804,18,1,1,1,1,1,1,0,4.346842412034581,5.48485899982666,,3,2,2,3,6,
1011805,11,1,1,0,1,1,1,1,2.923367250995339,2.986068991712749,4.573080524894994,3,1,3,5,5,1
1011808,2,2,1,1,1,0,1,0,,3.587024629495828,,3,1,2,,7,
1011810,2,2,2,2,1,1,1,1,1.530177248148938,1.503084158095449,1.716606904303656,1,3,1,6,6,6
1011813,23,2,2,1,1,1,1,1,.9471593397017578,.7595916996483417,.7274166202799351,1,2,3,6,6,6
1011816,23,2,1,1,1,1,1,1,.2133350797453024,.2066969545882426,.2015274986314975,2,2,1,7,7,7
1011821,4,1,2,2,1,1,1,1,1.503605857136909,1.711767688124452,1.058136014916873,1,3,1,7,7,7
1011822,20,1,2,1,2,1,1,1,8.79368806605793,8.640878319934078,6.170802214307578,3,2,2,6,6,6
1011825,20,1,2,1,1,1,1,1,6.752798595010008,3.94797432037,4.185128175797876,1,1,3,6,6,6
1011828,3,1,2,2,3,1,1,1,32.55875398896268,27.90862499704011,29.58013619503454,3,1,2,8,8,8
1011829,3,1,1,2,1,1,0,0,3.83831001389777,,,2,2,2,2,,
1011830,21,3,1,2,1,1,1,1,3.390013616695913,3.211544032167411,3.273114413809787,2,1,3,8,8,8
1011831,1,1,1,1,1,0,1,0,,30.19890178316443,,2,2,2,,8,
1011834,21,3,1,2,1,1,1,1,6.39429110031278,7.21327010645033,6.443662530339317,2,2,1,8,8,8
1011836,19,1,1,1,1,1,0,0,5.580695071638015,,,1,1,3,1,,
1011841,25,2,2,1,1,1,0,0,.2051314751876566,,,1,1,2,6,,
1011843,26,2,2,2,1,1,1,1,2.286870026674682,2.284693588111125,2.301610586960753,3,3,1,6,6,6
1011844,24,2,1,0,2,1,1,1,8.314118977359627,6.745489360689987,9.997738226891167,1,1,3,4,6,6
1011846,12,1,1,0,3,1,0,1,20.64985484211894,,37.11323027483011,1,1,3,4,,5
1011848,17,1,1,2,1,1,1,0,8.115358493569179,6.589191340156117,,3,3,2,9,9,
1011850,22,2,2,2,2,1,1,1,37.79238134804744,36.8669190196978,33.95956271251168,3,3,1,8,8,8
1011851,3,1,1,1,1,1,1,0,11.90139723822661,17.04958640838489,,1,1,3,3,2,
1011852,2,1,2,1,2,1,1,0,31.1776142861341,36.46539421503789,,1,1,3,6,6,
1011853,11,1,2,2,1,1,1,1,1.31546502922713,1.308990685027071,1.355987262321505,3,1,2,8,8,8
1011857,23,1,1,1,1,1,1,1,.5498091823317446,.4937762737930766,.5869116710358782,2,2,2,7,7,7
1011858,1,1,2,2,1,1,1,1,8.191307566085484,7.78896272878855,6.861629029159998,2,3,1,8,8,8
1011859,2,1,1,2,3,1,1,1,16.68876325055424,15.06272259441451,17.11965743583964,2,3,1,8,8,8
1011860,2,1,1,0,2,1,1,1,33.52379438427554,43.05019485542861,54.64036387784498,1,1,3,3,4,1
1011861,2,2,2,1,1,1,1,1,4.321756670031616,3.83705447597134,4.4111495937376,,1,3,4,6,6
1011866,25,2,1,1,1,1,1,0,8.698419578331723,8.182668959794936,,3,1,2,8,8,
1011867,24,2,1,2,1,1,1,1,4.309834267133472,4.457797144040959,5.392798110895641,2,2,3,4,6,6
1011868,2,1,1,1,1,1,1,0,26.16899390705497,26.95875951891217,,2,1,3,6,6,
1011871,5,1,1,1,1,1,0,.e,.137860650417961,,,1,1,3,6,,
1011881,17,1,1,2,1,1,1,1,7.183988873703417,6.656106696177631,7.432950148897935,3,3,1,8,8,8
1011889,21,3,2,1,1,1,1,1,7.847824798429966,7.182757879442208,7.130649991263898,2,3,1,8,8,8
1011890,21,3,1,1,1,1,1,0,7.36084167443546,8.716889020194579,,1,3,1,8,8,
1011891,13,1,2,1,3,1,1,1,27.32281643887794,16.12111577017552,23.57628977073566,2,2,2,6,6,6
1011892,25,2,2,,3,1,1,0,22.11500708371992,13.09101708616204,,1,1,3,4,6,
1011894,1,1,2,0,1,1,1,1,17.7326703407717,17.74474914707041,16.91854869931062,1,3,1,8,8,8
1011895,18,1,2,2,1,1,1,1,1.816800667885326,1.904592210612605,1.763525732713042,1,3,1,8,8,8
1011896,20,1,1,1,2,1,1,1,7.287584987456586,5.907220966965762,5.851801515794341,1,1,3,5,5,6
1011898,18,1,2,1,1,1,1,0,15.69300351012593,20.78191176066772,,3,2,2,6,6,
1011904,2,1,2,1,1,1,1,1,19.2415302785379,14.66485578988716,16.05180889435703,3,1,3,6,6,6
1011907,2,1,1,2,1,1,1,1,17.45664000370471,15.74360763003692,18.74427360112055,3,2,1,8,8,8
1011909,19,1,2,1,1,1,1,0,19.17381708197122,19.5233440949487,,2,3,1,8,8,
1011912,2,2,2,2,1,1,1,1,1.041777030949361,1.12368120945187,1.347016123072497,3,3,2,7,7,7
1011919,3,1,1,1,1,1,1,1,5.230973887252265,5.288172936379138,5.76544914430928,1,3,2,6,6,6
1011920,23,2,2,1,1,1,1,1,3.056933710829206,2.177657717309202,1.996919567116821,2,1,3,6,6,6
1011927,11,1,2,1,1,1,1,1,12.60597343055543,11.1024966367596,10.34476249559357,3,2,2,6,6,6
1011929,10,1,1,1,1,1,0,0,.0353188062760167,,,3,3,2,6,,
1011930,3,1,1,0,2,1,0,1,28.69507398707901,,78.98501841100456,1,1,3,2,,5
1011933,21,3,2,2,1,1,1,1,7.755708548978332,6.880494193436014,7.262054289577351,2,3,1,6,6,6
1011934,10,2,2,0,3,1,1,1,5.300100671418898,3.68330642035925,3.782211495486417,1,1,3,6,6,6
1011944,9,1,1,1,2,1,0,0,2.426213983018537,,,1,1,2,3,,
1011945,25,2,1,,2,1,1,1,9.995781243013049,7.455329246204682,8.142054407394879,1,1,2,9,9,9
1011946,18,1,2,2,1,1,1,1,18.1885779125596,16.01527987678308,15.90557435598391,2,1,2,8,8,8
1011948,2,1,2,1,1,1,1,1,17.3862735224544,17.42818207463628,17.09458672257978,2,2,1,6,6,6
1011950,17,1,1,1,1,0,0,1,,,29.33936103594725,1,2,2,,,6
1011951,2,1,2,1,1,1,1,1,14.44099071000433,11.28814664845713,13.78728041938195,2,3,2,7,7,7
1011954,13,1,2,1,1,1,1,1,8.003485443297128,9.261366282383536,8.201210213829603,3,1,2,3,3,6
1011956,15,1,2,1,1,1,0,0,.0084217494592352,,,2,3,2,6,,
1011957,5,1,1,1,1,1,0,.e,6.60370113424595,,,1,2,2,1,,
1011959,21,3,2,2,1,1,0,1,13.84957300829405,,29.1971775656602,3,1,2,3,,6
1011971,19,1,2,2,1,1,1,1,21.30712911196641,23.90952565808754,21.15309710602757,3,3,1,8,8,8
1011976,12,1,2,0,2,1,0,1,22.61820243566434,,74.99626769189319,1,1,3,3,,6
1011977,7,1,2,1,1,1,1,1,2.837722818006679,3.488170010409931,3.012907336082066,1,1,2,6,6,6
1011978,1,1,1,2,1,1,1,1,56.50977566309943,57.55888934269876,51.64654732537154,3,3,1,8,8,8
1011981,1,1,1,2,1,1,0,0,.1127621776066293,,,1,1,3,6,,
1011983,1,1,2,1,1,1,1,0,68.43601443295969,78.75357637905225,,2,3,2,6,6,
1011986,17,1,1,2,1,1,1,1,8.075166802751788,7.410224704955455,7.561942175782686,3,2,1,8,8,8
1011988,14,1,2,2,1,1,1,1,11.26299168125907,11.84230460574807,10.74282091428965,3,2,2,8,8,8
1011989,23,1,2,1,1,1,0,1,.5571926327268213,,1.909645906198608,2,3,2,7,,7
1011990,16,1,1,2,1,1,1,0,1.668583998028232,1.957650545399623,,3,2,1,8,8,
1011997,23,1,2,2,1,1,1,1,.5413751333508372,.534592770187751,.4683434487362373,3,3,1,8,8,8
1012004,9,1,2,2,1,1,0,0,3.112909283783225,,,2,2,2,8,,
1012005,17,1,1,1,1,1,0,0,.0580933596833951,,,2,2,2,8,,
1012008,17,1,2,2,1,1,1,1,6.031659027771235,5.004436263703376,5.870168622392055,3,3,2,6,6,6
1012010,17,1,1,1,1,1,1,1,3.618847999998169,3.3544254144027,3.256662311483955,3,3,2,7,7,7
1012011,3,1,2,0,3,1,0,0,4.451826845669796,,,1,2,3,1,,
1012012,5,1,2,1,1,1,1,0,20.45480734833475,15.73743344755778,,1,2,2,6,6,
1012013,1,1,1,1,1,1,1,1,24.93790826694272,25.26903802475749,25.25114954313992,2,1,2,6,6,6
1012015,19,1,1,1,1,1,1,0,10.21266357757238,10.57094710288918,,2,1,2,1,6,
1012016,9,1,1,0,2,1,0,0,.0325776990078676,,,1,1,2,6,,
1012019,1,1,1,2,1,1,1,1,5.488765364446081,5.686937842237277,5.867105451381571,3,,2,1,9,9
1012026,23,1,1,0,3,1,1,1,.8782669992138954,.8280536279863362,.8015532230914701,1,1,3,3,1,6
1012033,21,3,2,1,1,1,1,1,4.637735888800321,3.852859424003076,4.145374665123804,3,3,1,8,8,8
1012034,14,1,2,1,3,1,1,0,3.000086171089457,2.677773091345419,,1,2,2,3,6,
1012038,1,1,1,1,2,1,0,.e,.1204036989822037,,,3,3,2,8,,
1012041,3,1,1,2,1,1,1,0,11.04396401501038,9.692638042095357,,3,2,2,6,6,
1012043,12,1,2,0,3,1,1,1,16.85005409139718,27.19466632954282,18.06385024353145,1,1,3,3,2,6
1012045,26,2,2,1,1,1,1,1,5.280877918249011,5.161532014831611,5.252593626130265,1,1,1,8,8,8
1012048,26,2,2,1,1,1,1,1,1.400123549583646,1.162923278943658,1.332845330762709,2,3,1,8,8,8
1012049,1,1,1,2,1,1,0,1,15.36669031250664,,40.7223931162405,3,,2,6,,6
1012055,19,1,2,2,1,1,1,1,12.68769266584417,11.03556763073401,10.41350810765858,2,2,3,6,6,6
1012059,12,1,1,2,1,1,1,1,8.884167554635813,7.532168376851762,7.587771416848993,3,1,2,9,9,9
1012060,4,1,2,2,1,1,1,1,5.649292548512704,8.341622264807741,4.914466733796658,1,1,2,6,6,6
1012066,1,1,2,2,1,1,1,1,20.65214567331881,25.23678249081247,18.9978531931371,3,2,1,8,8,8
1012069,17,1,2,2,1,1,1,1,9.330117188962676,8.585020768347366,9.423763188221754,3,3,1,8,8,8
1012070,1,1,1,2,2,1,1,1,11.11136970723895,14.23050701931174,14.42135877577585,3,1,2,2,2,6
1012071,12,1,2,2,1,1,1,1,1.971215919403758,2.098235323463213,1.652060697678355,3,3,1,8,8,8
1012074,8,1,1,1,1,1,1,1,.0803516050734175,.1234842509949146,.6155357530945376,2,1,3,6,6,1
1012077,3,1,2,1,1,1,1,1,10.29361047362142,8.517786305509155,8.223364216145551,3,2,3,6,6,6
1012078,24,2,1,2,3,1,1,1,3.255410368370979,2.919901276469182,3.497247337903156,3,3,1,8,8,8
1012080,19,1,2,2,1,1,1,1,6.113048511632406,6.655415028228398,6.924892189323156,3,1,2,1,6,6
1012081,24,2,1,1,3,1,1,0,4.315739797009823,3.769561782363217,,3,2,3,3,6,
1012082,18,1,1,1,1,1,1,1,5.531358557819977,5.425909286208347,5.174010058392973,2,1,3,6,6,6
1012085,26,2,1,1,1,1,1,1,1.858636168262928,1.660006799782511,1.762674726305491,3,3,1,8,8,8
1012086,2,1,1,2,1,1,1,1,22.23352235266681,22.15848859940007,22.61042472753078,1,1,3,3,6,6
1012088,2,1,2,1,1,1,1,1,6.169302461510024,5.35283858890853,6.114862394617232,3,3,3,6,6,6
1012089,3,1,2,1,1,1,1,0,33.77809827874914,31.78454261234128,,2,3,1,8,8,
1012090,21,3,1,1,3,1,1,1,5.404635249072101,4.29795216962573,5.910128186445935,1,2,2,6,6,6
1012093,18,1,1,2,1,1,1,1,4.606609499092016,3.840224981687437,3.897815911535073,2,3,1,4,8,8
1012096,3,1,1,1,1,1,0,0,4.219837227533855,,,1,1,3,3,,
1012097,1,1,2,2,1,1,1,1,15.23757835007258,12.95130342353896,12.20992992887583,2,1,3,6,6,6
1012098,10,1,1,1,1,1,1,1,3.624262504999246,3.70565332296771,3.959008995124162,1,1,2,4,6,6
1012102,2,2,2,,1,1,1,1,3.091123740579004,3.090202589185187,3.91749061543883,1,1,3,5,5,6
1012104,3,1,1,0,3,0,0,1,,,25.27275549340581,1,1,2,,,6
1012105,11,1,1,0,3,1,1,1,5.393841828312251,5.859179296072686,4.959063140106289,2,1,2,6,6,6
1012112,25,2,2,1,1,1,0,0,.3945141697167877,,,2,2,1,8,,
1012114,26,2,2,1,1,1,0,0,.1021404854211256,,,,1,3,1,,
1012118,18,1,2,1,1,1,1,1,10.10678018739782,10.01051216122382,12.20820630739698,1,1,3,6,6,6
1012125,10,2,2,1,1,1,1,1,9.709607108482867,9.361796121228112,9.825716411661036,1,2,2,6,6,6
1012129,10,2,2,1,2,1,1,1,5.343022327782712,4.180921145299662,3.95615550662864,3,2,3,6,6,6
1012134,9,1,1,1,1,1,1,1,1.767086873422203,1.737831474576169,1.847075555107055,2,2,2,6,6,6
1012138,23,2,1,1,1,1,1,1,.8359921204275454,.8118411787726593,.8966155407096755,2,2,1,8,8,8
1012142,23,2,1,0,2,1,1,1,1.563466995215129,1.222115198975307,1.436419932515126,1,2,2,3,7,7
1012146,20,1,2,1,1,1,1,0,7.576728598318686,7.082346412363726,,2,3,3,6,6,
1012147,20,1,1,0,2,1,0,0,.0995669063291477,,,1,1,3,5,,
1012148,1,1,1,1,2,1,1,1,8.197332214126117,10.17824252598358,16.67491525438037,1,2,2,4,1,4
1012152,21,3,2,2,3,1,1,1,10.6516616724044,9.611744132981592,9.928517586167374,3,3,1,8,8,8
1012153,2,1,2,1,1,1,1,1,32.48692305101989,27.94700087965336,32.67757147197101,1,3,2,6,6,6
1012159,21,3,2,1,2,0,1,1,,29.79968351369271,6.749138516435202,1,1,3,,4,7
1012170,19,1,2,2,2,1,1,1,20.89066888541043,20.43620211480626,26.40683455631285,2,2,2,6,6,6
1012172,23,2,1,2,1,1,1,0,2.255903854389935,1.28298031608742,,2,1,3,2,6,
1012173,23,1,2,2,1,1,1,1,1.796902845801337,1.531884950289061,1.322018925737773,3,3,2,6,6,9
1012178,20,1,1,0,1,1,1,1,8.058454076139768,6.122391239684394,8.60608834544097,1,1,3,5,5,6
1012185,1,1,1,2,1,1,1,1,15.55040234234103,18.09095813966341,14.90427626101576,2,2,3,6,4,6
1012186,25,2,2,1,1,1,1,1,12.9167689711829,11.0724748834256,14.93244645681499,3,1,2,9,9,6
1012189,3,1,2,2,1,1,1,1,7.208426767947813,6.065797333798446,5.89770263639184,2,1,2,6,6,6
1012191,21,3,1,0,2,1,1,0,11.08073155816627,8.153101822982062,,1,1,2,6,6,
1012192,13,1,1,2,1,1,1,1,9.998985651451139,7.976532161566208,11.26447359014345,2,2,2,6,6,6
1012193,8,1,1,0,3,1,1,1,.0557307494053464,.0897150370489664,.4757841564912774,2,3,1,8,8,8
1012200,20,1,1,1,1,1,0,0,5.416745358093635,,,2,1,2,4,,
1012207,20,1,2,1,1,1,1,1,8.72690484799344,10.07923532315381,7.20199726487356,1,1,3,6,6,6
1012213,11,1,2,1,2,1,0,0,.0895642936388482,,,3,1,3,6,,
1012221,26,2,2,1,1,1,1,1,8.706737972622921,6.550426187224856,11.61495321568474,1,2,3,6,1,6
1012224,12,1,1,1,2,1,1,1,3.792537472609984,3.279778116862886,3.697718257326016,2,1,2,8,8,8
1012225,11,1,2,1,3,1,0,0,.0186073697638746,,,2,1,3,1,,
1012227,11,1,1,2,1,1,1,1,5.522101604303969,5.408842634563806,5.728212335060018,3,3,1,8,8,8
1012231,22,2,1,0,2,1,1,1,30.5967855932439,41.29356695867769,39.34688415096712,1,1,2,3,2,6
1012237,21,3,2,1,1,1,1,0,5.930169161350204,4.387883102504413,,1,2,1,7,7,
1012245,11,1,1,2,1,1,1,1,6.151750130144611,5.681205414636511,5.990682347496264,3,1,2,6,6,6
1012253,4,1,1,1,2,1,0,0,1.451928345526118,,,1,2,1,8,,
1012262,23,1,2,2,1,1,1,1,9.899248935018013,9.951874995070993,9.175197203151336,3,3,1,1,7,7
1012264,24,2,2,1,1,1,0,0,7.777034672209547,,,3,1,2,2,,
1012266,23,1,2,0,2,1,1,1,2.551745346049758,1.742741652847567,1.816367173700175,1,1,3,6,6,6
1012267,13,1,1,2,1,1,1,1,8.49905554194058,6.375557655540063,6.660880236675501,3,3,2,6,6,6
1012270,2,1,1,2,2,0,1,1,,15.31929761636228,6.694892525224215,3,1,1,,9,9
1012271,19,1,2,1,1,1,0,.e,.4077139438426181,,,3,1,2,6,,
1012272,24,2,1,1,1,0,0,1,,,15.71618785762796,2,1,2,,,9
1012274,18,1,1,2,1,1,1,1,5.920065439647929,4.656869895741931,5.538722715139486,3,2,1,7,7,7
1012277,17,1,2,0,2,1,0,0,.0876073122930182,,,1,1,3,6,,
1012280,9,1,2,1,1,0,1,1,,24.18179661554986,7.130628274966083,1,1,2,,6,6
1012286,25,2,1,,3,1,0,0,.0120421583795768,,,1,3,2,8,,
1012287,15,1,2,1,1,1,1,1,.9974674773357474,1.114181370802176,1.083696913401524,1,3,2,6,7,7
1012289,10,1,2,0,1,1,1,1,7.33525318058279,7.575524225601284,6.760078344040868,2,1,3,6,6,5
1012290,3,1,1,2,1,1,1,1,12.78924195838619,11.10567731694441,9.409549654291311,3,3,1,1,8,2
1012291,24,2,1,1,1,1,0,1,4.066436232094286,,22.49245196469088,1,2,3,4,,3
1012292,10,2,1,2,1,1,1,1,3.520321965826755,3.153144952937984,3.629428094759918,2,2,2,9,9,9
1012293,9,1,2,2,1,1,1,1,1.3075825928492,1.224194203828596,1.194133374828653,1,2,1,8,8,8
1012299,25,2,1,1,1,1,1,1,11.85593258359,10.11565468788432,11.50574744552264,3,2,1,8,8,9
1012300,3,1,1,2,1,1,1,1,1.628861666705514,1.915752967011932,1.679331509565046,2,2,2,6,6,6
1012302,2,1,1,1,1,1,1,1,17.26170595497584,14.28987955194193,17.0446593719452,2,3,2,9,9,9
1012304,23,2,1,1,1,1,1,1,.6587948363125369,.5322739347878264,.5732465292763581,1,2,3,9,9,9
1012306,8,1,1,2,1,1,1,1,.0415887067372482,.0850181633588171,.4244875430806812,2,3,1,8,8,8
1012314,2,1,1,1,1,1,1,1,16.90963001252916,16.75351292181379,16.39760992120344,2,3,1,8,8,8
1012316,18,1,2,0,1,1,1,0,2.611533590306339,3.601774252953597,,1,3,2,6,6,
1012322,3,1,1,1,1,1,1,1,4.095074306125577,4.13560623144872,6.181544439829571,1,1,3,6,5,1
1012323,10,2,1,0,2,1,0,.e,.0470699673455339,,,1,2,2,8,,
1012337,13,1,2,0,2,1,0,0,.0647955554631025,,,1,2,2,6,,
1012338,23,1,2,1,1,1,1,1,3.02122603036928,2.302896255671466,2.200099632178396,3,2,3,6,6,6
1012345,17,1,2,0,1,1,1,1,22.48200999698294,15.63491217955723,19.24516374399691,2,1,3,1,5,5
1012349,5,1,2,0,2,1,0,0,.1604498067122567,,,1,1,3,6,,
1012352,19,1,1,1,1,0,0,1,,,94.62951782848104,2,1,2,,,6
1012354,19,1,2,1,1,1,.e,.e,.4002393614512968,,,3,2,2,6,,
1012356,25,2,1,2,1,1,1,1,26.29233819452957,24.9151774970158,34.95601338021734,2,1,2,8,8,1
1012359,8,1,1,1,1,1,0,0,.0024576064166358,,,3,1,3,5,,
1012360,3,1,1,2,1,1,1,1,5.410159638803141,4.991214220079649,4.996207066683181,3,2,2,8,8,8
1012363,24,2,1,0,1,1,1,1,5.60826801537554,4.23642239629468,5.473538377156311,1,3,1,7,7,7
1012365,21,3,2,2,1,1,1,1,19.71824478374542,13.91228004257663,13.36095014076501,1,1,3,6,6,6
1012366,10,1,1,1,1,1,1,0,3.231874612486364,2.705795861077295,,3,3,2,6,6,
1012367,17,1,1,1,1,1,1,1,4.333399743095425,5.000507631202247,3.912536048059013,1,1,3,6,6,6
1012369,2,2,1,2,1,1,0,0,.0174852971527101,,,1,3,1,6,,
1012371,4,1,2,2,1,1,1,1,1.320907919247775,1.700568400643157,1.119061617006137,2,2,2,6,6,6
1012375,1,1,1,0,2,1,1,1,68.43224544211957,78.47200809480762,71.90742817480843,1,1,3,3,6,6
1012379,20,1,2,2,1,1,.e,.e,.0681532497633442,,,2,2,2,6,,
1012380,11,1,2,2,1,1,1,1,24.18140579811572,23.76737346862576,23.73706284564988,3,3,1,8,8,8
1012382,17,1,2,2,1,1,1,1,10.81125201424484,10.40724812232911,11.98307269894558,2,1,2,9,9,9
1012385,1,1,2,2,1,0,0,1,,,16.12383185768987,3,3,1,,,8
1012386,6,1,1,1,1,1,1,1,2.83834512207093,2.082269362576922,2.743966383023989,1,3,2,9,9,9
1012389,5,1,1,1,1,1,1,1,6.037492681914141,5.147705189414431,5.771177617663384,1,2,2,6,6,6
1012390,6,1,2,2,1,1,0,.e,.075190065635016,,,1,1,3,6,,
1012392,23,2,2,2,1,1,1,1,1.025973553624891,.9838099287697145,1.043404434743241,1,3,1,8,8,8
1012393,12,1,1,2,1,1,0,1,1.54523788290515,,2.881359330882435,3,2,1,8,,8
1012394,2,2,1,1,1,1,1,1,1.768023782534987,1.782864294807395,1.978410311528582,3,1,1,8,8,8
1012395,10,2,2,1,1,1,1,0,8.023918143162902,9.24074726389364,,1,2,2,6,6,
1012396,9,1,2,2,3,1,1,1,1.754041971395707,1.528685042231832,1.696100106327757,3,3,2,9,9,9
1012397,19,1,2,2,3,1,0,0,33.6296078368175,,,3,1,2,1,,
1012398,1,1,2,0,1,1,0,0,.2271921417566504,,,2,2,2,6,,
1012400,21,3,1,0,1,1,0,0,6.958801473109642,,,2,1,2,1,,
1012401,1,1,1,2,1,1,1,1,68.43601443295969,78.75357637905225,91.61100287964217,3,1,3,6,6,6
1012402,17,1,2,1,1,1,1,1,7.94612975078322,6.830434642745318,7.636670999434672,1,2,2,6,6,6
